tract,year,nycha,hud,totPopulation,totPopUnder5,totPerPopUnder5,totWhite,totPerWhite,totBlack,totPerBlack,totAsian,totPerAsian,totHispanic,totPerHispanic,totHouseholds,totFamilies,totPoverty,totPerPoverty,totFamiliesPoverty,totPerFamiliesPoverty,totYiddish,totPerYiddish,totNotWhite,totPerNotWhite,totBlackHispanic,totPopOver5,totPerBlackHispanic,sec8Households,sec8Population,sec8PerHHNotWhite,sec8PerHHBlack,sec8PerHHAsian,sec8PerHHHispanic,sec8PerHHWhite,sec8PerPop,sec8PerHH,sec8PerVouchers,boro,neighborhood
36005010200,2000,N,N,43,3.9990000000000006,0.09300000000000001,17,0.395,12,0.27899999999999997,2,0.047,16,0.37200000000000005,13,10,16,0.35600000000000004,6,0.462,0,0,26,0.605,28,39.001,0.6511627906976745,0,1,0.01,0.01,0.01,0.01,0.99,0.023255813953488372,0,0,Bronx,Soundview-Castle Hill-Clason Point-Harding Park
36005010500,2000,N,N,439,31.168999999999997,0.071,50,0.114,219,0.499,1,0.002,247,0.563,98,71,297,0.654,31,0.413,0,0,389,0.886,466,407.831,1.061503416856492,0,1,0.01,0.01,0.01,0.01,0.99,0.002277904328018223,0,0,Bronx,Hunts Point
36005011000,2000,N,N,397,3.176,0.008,252,0.635,78,0.196,8,0.02,175,0.441,264,62,128,0.345,15,0.259,0,0,145,0.365,253,393.824,0.6372795969773299,0,1,0.01,0.01,0.01,0.01,0.99,0.0025188916876574307,0,0,Bronx,Schuylerville-Throgs Neck-Edgewater Park
36005011501,2000,N,N,1256,124.34400000000001,0.099,299,0.23800000000000002,510,0.406,10,0.008,856,0.682,454,309,529,0.41,122,0.436,0,0,957,0.762,1366,1131.656,1.0875796178343948,67,100,0.97,0.33,0,0.64,0.030000000000000027,0.07961783439490445,0.14757709251101322,0.0008626239217200979,Bronx,Hunts Point
36005011502,2000,N,N,4139,475.985,0.115,1040,0.251,1397,0.33799999999999997,17,0.004,2952,0.713,1215,863,2078,0.537,466,0.527,0,0,3099,0.749,4349,3663.015,1.0507368929693162,124,400,0.99,0.45,0,0.52,0.010000000000000009,0.09664170089393573,0.10205761316872428,0.0015964980043774945,Bronx,Hunts Point
36005011800,2000,N,N,5039,246.911,0.049,4485,0.89,66,0.013000000000000001,79,0.016,598,0.11900000000000001,1742,1219,216,0.049,63,0.052000000000000005,0,0,554,0.10999999999999999,664,4792.089,0.13177217701924984,2,1,0.01,0.01,0.01,0.01,0.99,0.00019845207382417147,0.001148105625717566,0.000025749967812540233,Bronx,Schuylerville-Throgs Neck-Edgewater Park
36005011900,2000,N,N,4793,460.128,0.096,1153,0.24100000000000002,1518,0.317,37,0.008,3414,0.7120000000000001,1642,1187,2023,0.425,480,0.41,0,0,3640,0.759,4932,4332.872,1.0290006259127895,105,300,0.95,0.35,0,0.6,0.050000000000000044,0.06259127894846651,0.06394640682095006,0.0013518733101583623,Bronx,Hunts Point
36005012101,2000,N,N,2878,293.556,0.102,722,0.251,930,0.32299999999999995,18,0.006,2071,0.72,848,689,1404,0.503,322,0.49200000000000005,0,0,2156,0.749,3001,2584.444,1.0427380125086867,79,200,1,0.37,0,0.63,0,0.06949270326615706,0.09316037735849056,0.0010171237285953392,Bronx,Morrisania-Melrose
36005012102,2000,N,N,1619,148.948,0.092,397,0.245,365,0.225,1,0.001,1319,0.815,496,386,749,0.451,179,0.442,0,0,1222,0.755,1684,1470.052,1.0401482396541075,37,100,1,0.43,0,0.57,0,0.06176652254478073,0.07459677419354839,0.00047637440453199433,Bronx,Hunts Point
36005012300,2000,N,N,2919,253.95299999999997,0.087,669,0.22899999999999998,835,0.28600000000000003,13,0.004,2174,0.745,986,659,1137,0.39899999999999997,232,0.331,0,0,2250,0.771,3009,2665.047,1.0308324768756423,62,200,1,0.26,0,0.74,0,0.0685166152792052,0.06288032454361055,0.0007982490021887472,Bronx,Crotona Park East
36005012500,2000,N,N,2271,177.138,0.078,477,0.21,917,0.40399999999999997,49,0.022000000000000002,1297,0.5710000000000001,704,534,732,0.325,158,0.314,0,0,1794,0.79,2214,2093.862,0.9749009247027741,39,100,1,0.46,0,0.54,0,0.044033465433729636,0.05539772727272727,0.0005021243723445346,Bronx,Morrisania-Melrose
36005012701,2000,N,N,2309,212.428,0.092,538,0.233,660,0.28600000000000003,45,0.019,1692,0.733,753,503,1210,0.5429999999999999,276,0.562,0,0,1771,0.767,2352,2096.572,1.018622780424426,49,100,0.98,0.33,0,0.65,0.020000000000000018,0.043308791684711995,0.0650730411686587,0.0006308742114072357,Bronx,Hunts Point
36005012702,2000,N,N,1588,160.38799999999998,0.10099999999999999,543,0.342,268,0.16899999999999998,10,0.006,1414,0.89,473,364,531,0.332,145,0.389,0,0,1045,0.6579999999999999,1682,1427.612,1.0591939546599496,14,100,1,0.14,0,0.86,0,0.06297229219143577,0.02959830866807611,0.00018024977468778164,Bronx,Hunts Point
36005012901,2000,N,N,2728,261.88800000000003,0.096,665,0.244,911,0.33399999999999996,19,0.006999999999999999,1888,0.6920000000000001,935,582,1561,0.557,319,0.516,0,0,2063,0.756,2799,2466.112,1.026026392961877,87,300,0.99,0.37,0,0.61,0.010000000000000009,0.10997067448680352,0.09304812834224599,0.0011201235998455,Bronx,Longwood
36005012902,2000,N,N,582,51.79800000000001,0.08900000000000001,174,0.299,109,0.187,0,0,499,0.857,184,143,394,0.723,79,0.648,0,0,408,0.7010000000000001,608,530.202,1.0446735395189004,1,1,0.01,0.01,0.01,0.01,0.99,0.001718213058419244,0.005434782608695652,0.000012874983906270117,Bronx,Hunts Point
36005013000,2000,N,N,1179,70.74,0.06,933,0.7909999999999999,4,0.003,9,0.008,374,0.317,450,315,90,0.08,22,0.071,0,0,246,0.20900000000000007,378,1108.26,0.32061068702290074,2,1,0.01,0.01,0.01,0.01,0.99,0.0008481764206955047,0.0044444444444444444,0.000025749967812540233,Bronx,Schuylerville-Throgs Neck-Edgewater Park
36005013100,2000,N,N,3519,334.305,0.095,732,0.20800000000000002,1404,0.39899999999999997,5,0.001,2272,0.6459999999999999,1122,835,1795,0.519,421,0.501,0,0,2787,0.792,3676,3184.695,1.0446149474282467,83,300,1,0.37,0,0.63,0,0.08525149190110827,0.07397504456327986,0.0010686236642204197,Bronx,Longwood
36005013200,2000,N,N,5655,350.61,0.062,4280,0.757,250,0.044000000000000004,189,0.033,1925,0.34,2187,1530,380,0.067,74,0.049,0,0,1375,0.243,2175,5304.39,0.38461538461538464,17,0,0.76,0,0,0.76,0,0,0.007773205304069501,0.000218874726406592,Bronx,Schuylerville-Throgs Neck-Edgewater Park
36005013300,2000,N,N,6047,471.666,0.078,920,0.152,3189,0.527,19,0.003,3136,0.519,2116,1503,2505,0.418,628,0.40299999999999997,0,0,5127,0.848,6325,5575.334,1.045973209856127,33,100,0.97,0.64,0,0.33,0.030000000000000027,0.0165371258475277,0.015595463137996219,0.0004248744689069139,Bronx,Morrisania-Melrose
36005013500,2000,N,N,3126,271.962,0.087,331,0.106,1937,0.62,18,0.006,1397,0.447,1032,762,1431,0.461,346,0.444,0,0,2795,0.894,3334,2854.038,1.0665387076135637,86,300,1,0.6,0,0.4,0,0.09596928982725528,0.08333333333333333,0.00110724861593923,Bronx,Morrisania-Melrose
36005013700,2000,N,N,4179,430.437,0.10300000000000001,466,0.11199999999999999,2461,0.589,10,0.002,1885,0.451,1361,967,1701,0.413,343,0.34700000000000003,0,0,3713,0.888,4346,3748.563,1.0399617133285475,80,200,0.98,0.51,0.01,0.45,0.020000000000000018,0.04785833931562575,0.05878030859662013,0.0010299987125016094,Bronx,Morrisania-Melrose
36005013800,2000,N,N,1940,135.8,0.07,1505,0.7759999999999999,60,0.031,73,0.038,563,0.29,740,520,139,0.071,42,0.078,0,0,435,0.2240000000000001,623,1804.2,0.3211340206185567,19,0,0.84,0,0,0.84,0,0,0.025675675675675677,0.00024462469421913225,Bronx,Schuylerville-Throgs Neck-Edgewater Park
36005013900,2000,N,N,571,58.242,0.102,50,0.08800000000000001,321,0.562,0,0,254,0.445,190,125,297,0.49,68,0.425,0,0,521,0.912,575,512.758,1.0070052539404553,23,100,1,0.35,0,0.65,0,0.17513134851138354,0.12105263157894737,0.0002961246298442127,Bronx,Morrisania-Melrose
36005014100,2000,N,N,2209,203.228,0.092,439,0.19899999999999998,894,0.405,13,0.006,1351,0.612,673,486,1205,0.586,267,0.551,0,0,1770,0.801,2245,2005.772,1.0162969669533726,31,100,1,0.58,0,0.42,0,0.04526935264825713,0.04606240713224369,0.0003991245010943736,Bronx,Morrisania-Melrose
36005014300,2000,N,N,817,88.236,0.10800000000000001,96,0.11800000000000001,439,0.537,2,0.002,414,0.507,278,176,546,0.636,104,0.638,0,0,721,0.882,853,728.764,1.04406364749082,44,200,1,0.52,0,0.48,0,0.24479804161566707,0.15827338129496402,0.0005664992918758852,Bronx,East Concourse-Concourse Village
36005014400,2000,N,N,5518,408.33200000000005,0.07400000000000001,1534,0.278,2307,0.418,63,0.011000000000000001,2881,0.522,1956,1437,1968,0.358,489,0.336,0,0,3984,0.722,5188,5109.668,0.9401957230880754,25,100,0.96,0.08,0,0.84,0.040000000000000036,0.01812250815512867,0.01278118609406953,0.0003218745976567529,Bronx,Schuylerville-Throgs Neck-Edgewater Park
36005014500,2000,N,N,4878,517.068,0.106,525,0.10800000000000001,2866,0.588,16,0.003,2097,0.43,1732,1157,2188,0.45299999999999996,441,0.368,0,0,4353,0.892,4963,4360.932,1.0174251742517426,84,200,0.98,0.63,0,0.35,0.020000000000000018,0.04100041000410004,0.04849884526558892,0.0010814986481266899,Bronx,Claremont-Bathgate
36005014700,2000,N,N,10925,1016.0250000000001,0.09300000000000001,1389,0.127,6105,0.5589999999999999,48,0.004,5245,0.48,3469,2560,6106,0.564,1401,0.547,0,0,9536,0.873,11350,9908.975,1.0389016018306636,23,100,0.96,0.43,0,0.52,0.040000000000000036,0.009153318077803204,0.006630152781781493,0.0002961246298442127,Bronx,Claremont-Bathgate
36005014900,2000,N,N,3668,322.78400000000005,0.08800000000000001,468,0.128,1963,0.535,13,0.004,1815,0.495,1245,796,1444,0.43,352,0.444,0,0,3200,0.872,3778,3345.216,1.0299890948745911,114,300,0.96,0.54,0,0.43,0.040000000000000036,0.08178844056706652,0.09156626506024096,0.0014677481653147934,Bronx,Morrisania-Melrose
36005015100,2000,N,N,4743,441.09900000000005,0.09300000000000001,709,0.149,2737,0.5770000000000001,28,0.006,2110,0.445,1521,1070,2115,0.45,442,0.408,0,0,4034,0.851,4847,4301.901,1.0219270503900484,144,400,0.99,0.45,0,0.54,0.010000000000000009,0.0843348091924942,0.09467455621301775,0.0018539976825028969,Bronx,Morrisania-Melrose
36005015300,2000,N,N,2962,284.35200000000003,0.096,439,0.14800000000000002,1621,0.547,10,0.003,1396,0.47100000000000003,1035,687,1120,0.384,270,0.39,0,0,2523,0.852,3017,2677.648,1.0185685347738014,111,300,0.96,0.38,0,0.59,0.040000000000000036,0.1012829169480081,0.1072463768115942,0.001429123213595983,Bronx,Crotona Park East
36005015400,2000,N,N,900,50.39999999999999,0.055999999999999994,698,0.7759999999999999,19,0.021,13,0.013999999999999999,333,0.37,353,241,52,0.059000000000000004,10,0.040999999999999995,0,0,202,0.2240000000000001,352,849.6,0.39111111111111113,1,1,0.01,0.01,0.01,0.01,0.99,0.0011111111111111111,0.0028328611898017,0.000012874983906270117,Bronx,Schuylerville-Throgs Neck-Edgewater Park
36005015500,2000,N,N,2779,261.226,0.094,563,0.203,842,0.303,16,0.006,2065,0.743,893,636,1033,0.369,208,0.321,0,0,2216,0.7969999999999999,2907,2517.774,1.0460597337171644,86,200,0.99,0.3,0,0.69,0.010000000000000009,0.07196833393306945,0.09630459126539753,0.00110724861593923,Bronx,Crotona Park East
36005015600,2000,N,N,1459,81.704,0.055999999999999994,1102,0.755,19,0.013000000000000001,18,0.012,556,0.381,580,399,97,0.068,21,0.053,0,0,357,0.245,575,1377.296,0.39410555174777245,8,1,0.01,0.01,0.01,0.01,0.99,0.0006854009595613434,0.013793103448275862,0.00010299987125016093,Bronx,Schuylerville-Throgs Neck-Edgewater Park
36005015700,2000,N,N,3571,367.81300000000005,0.10300000000000001,715,0.2,1568,0.439,20,0.006,2116,0.593,1087,836,1181,0.344,276,0.358,0,0,2856,0.8,3684,3203.187,1.0316437972556707,108,400,0.98,0.45,0,0.53,0.020000000000000018,0.11201344161299356,0.09935602575896964,0.0013904982618771727,Bronx,Crotona Park East
36005015800,2000,N,N,1211,58.128,0.048,1004,0.8290000000000001,18,0.015,46,0.038,337,0.278,544,308,82,0.065,11,0.033,0,0,207,0.17099999999999993,355,1152.872,0.2931461601981833,0,1,0.01,0.01,0.01,0.01,0.99,0.0008257638315441783,0,0,Bronx,Schuylerville-Throgs Neck-Edgewater Park
36005016000,2000,N,N,5196,280.58400000000006,0.054000000000000006,4916,0.946,33,0.006,44,0.008,606,0.11699999999999999,2100,1423,444,0.085,131,0.08800000000000001,0,0,280,0.05400000000000005,639,4915.416,0.12297921478060046,8,1,0.01,0.01,0.01,0.01,0.99,0.00019245573518090838,0.0038095238095238095,0.00010299987125016093,Bronx,Schuylerville-Throgs Neck-Edgewater Park
36005016100,2000,N,N,4755,432.705,0.091,881,0.185,2128,0.44799999999999995,15,0.003,2903,0.611,1733,1203,2025,0.426,513,0.42,0,0,3874,0.815,5031,4322.295,1.0580441640378548,58,100,0.98,0.43,0,0.55,0.020000000000000018,0.02103049421661409,0.03346797461050202,0.0007467490665636668,Bronx,Crotona Park East
36005016200,2000,N,N,1719,75.63600000000001,0.044000000000000004,1509,0.878,39,0.023,31,0.018000000000000002,410,0.239,593,415,83,0.055999999999999994,23,0.055,0,0,210,0.122,449,1643.364,0.26119837114601513,2,1,0.01,0.01,0.01,0.01,0.99,0.0005817335660267597,0.003372681281618887,0.000025749967812540233,Bronx,Schuylerville-Throgs Neck-Edgewater Park
36005016300,2000,N,N,301,80.969,0.26899999999999996,8,0.027000000000000003,164,0.545,1,0.003,129,0.429,0,0,154,1,0,0,0,0,293,0.973,293,220.031,0.973421926910299,18,100,0.94,0.39,0,0.56,0.06000000000000005,0.33222591362126247,Infinity,0.0002317497103128621,Bronx,park-cemetery-etc-Bronx
36005016400,2000,N,N,1212,72.72,0.06,1092,0.9009999999999999,10,0.008,19,0.016,188,0.155,439,299,172,0.145,28,0.094,0,0,120,0.09900000000000009,198,1139.28,0.16336633663366337,0,1,0.01,0.01,0.01,0.01,0.99,0.0008250825082508251,0,0,Bronx,Schuylerville-Throgs Neck-Edgewater Park
36005016500,2000,N,N,1243,140.459,0.113,154,0.124,686,0.552,2,0.002,595,0.479,407,326,585,0.446,174,0.507,0,0,1089,0.876,1281,1102.541,1.0305711987127917,83,200,0.99,0.41,0,0.58,0.010000000000000009,0.16090104585679807,0.20393120393120392,0.0010686236642204197,Bronx,Claremont-Bathgate
36005016600,2000,N,N,2249,116.94800000000001,0.052000000000000005,1701,0.7559999999999999,69,0.031,64,0.027999999999999997,792,0.35200000000000004,821,607,258,0.11800000000000001,40,0.07,0,0,548,0.2440000000000001,861,2132.052,0.3828368163628279,21,0,0.52,0.05,0,0.48,0,0,0.025578562728380026,0.00027037466203167247,Bronx,Schuylerville-Throgs Neck-Edgewater Park
36005016700,2000,N,N,1822,218.64,0.12,266,0.146,875,0.48,4,0.002,1028,0.564,536,438,993,0.55,225,0.52,0,0,1556,0.854,1903,1603.3600000000001,1.044456641053787,80,300,0.96,0.5,0,0.46,0.040000000000000036,0.16465422612513722,0.14925373134328357,0.0010299987125016094,Bronx,Claremont-Bathgate
36005016900,2000,N,N,1796,215.51999999999998,0.12,222,0.124,1083,0.603,12,0.006999999999999999,740,0.41200000000000003,472,353,605,0.415,178,0.44,0,0,1574,0.876,1823,1580.48,1.015033407572383,33,100,1,0.39,0,0.61,0,0.0556792873051225,0.06991525423728813,0.0004248744689069139,Bronx,Claremont-Bathgate
36005017100,2000,N,N,3,0,0,0,0,2,0.667,0,0,1,0.33299999999999996,0,0,4,1,0,0,0,0,0,0,3,3,1,0,1,0.01,0.01,0.01,0.01,0.99,0.3333333333333333,NaN,0,Bronx,park-cemetery-etc-Bronx
36005017300,2000,N,N,4842,401.886,0.083,792,0.16399999999999998,2491,0.514,16,0.003,2591,0.535,1664,1091,1814,0.37799999999999995,371,0.33,5,0.001,4050,0.8360000000000001,5082,4440.114,1.0495662949194549,102,300,0.99,0.47,0,0.52,0.010000000000000009,0.061957868649318466,0.06129807692307692,0.0013132483584395518,Bronx,East Concourse-Concourse Village
36005017500,2000,N,N,6466,627.2019999999999,0.09699999999999999,835,0.129,3215,0.49700000000000005,63,0.01,3246,0.502,2400,1527,3283,0.513,707,0.461,0,0,5631,0.871,6461,5838.798,0.9992267244045778,164,500,0.99,0.43,0,0.55,0.010000000000000009,0.07732755954222084,0.06833333333333333,0.0021114973606282993,Bronx,East Concourse-Concourse Village
36005017700,2000,N,N,8119,730.7099999999999,0.09,1210,0.149,4372,0.5379999999999999,35,0.004,3793,0.467,2659,1805,3262,0.431,791,0.436,23,0.003,6909,0.851,8165,7388.29,1.0056657223796035,341,1000,0.98,0.45,0.01,0.52,0.020000000000000018,0.1231678778174652,0.1282437006393381,0.00439036951203811,Bronx,East Concourse-Concourse Village
36005017900,2000,N,N,8225,871.85,0.106,1625,0.198,2974,0.36200000000000004,106,0.013000000000000001,5307,0.645,2469,1925,4001,0.493,899,0.467,0,0,6600,0.802,8281,7353.15,1.0068085106382978,263,700,0.98,0.24,0,0.73,0.020000000000000018,0.0851063829787234,0.1065208586472256,0.003386120767349041,Bronx,East Concourse-Concourse Village
36005018100,2000,N,N,8573,840.154,0.098,1182,0.138,4334,0.506,234,0.027000000000000003,4088,0.47700000000000004,2653,1901,2921,0.353,603,0.314,0,0,7391,0.862,8422,7732.846,0.9823865624635484,178,500,0.97,0.38,0,0.6,0.030000000000000027,0.058322640849177654,0.06709385601206182,0.002291747135316081,Bronx,East Concourse-Concourse Village
36005018300,2000,N,N,8377,712.0450000000001,0.085,1338,0.16,4329,0.517,110,0.013000000000000001,4098,0.489,3182,1946,2079,0.25,443,0.22399999999999998,0,0,7039,0.84,8427,7664.955,1.005968723886833,275,600,0.98,0.36,0,0.63,0.020000000000000018,0.07162468664199594,0.08642363293526084,0.0035406205742242822,Bronx,East Concourse-Concourse Village
36005018400,2000,N,N,3695,173.665,0.047,3367,0.9109999999999999,25,0.006999999999999999,48,0.013000000000000001,497,0.135,1549,1014,344,0.092,82,0.081,0,0,328,0.08900000000000008,522,3521.335,0.14127198917456021,4,1,0.01,0.01,0.01,0.01,0.99,0.00027063599458728013,0.0025823111684958036,0.000051499935625080466,Bronx,Schuylerville-Throgs Neck-Edgewater Park
36005018700,2000,N,N,33,0,0,7,0.212,16,0.485,0,0,15,0.455,0,0,0,0,0,0,0,0,26,0.788,31,33,0.9393939393939394,10,1,0.01,0.01,0.01,0.01,0.99,0.030303030303030304,Infinity,0.00012874983906270118,Bronx,West Concourse
36005018900,2000,N,N,7264,711.8720000000001,0.098,1085,0.149,2987,0.41100000000000003,54,0.006999999999999999,4275,0.589,2445,1636,2911,0.41,648,0.396,0,0,6179,0.851,7262,6552.128,0.9997246696035242,251,700,0.98,0.41,0,0.57,0.020000000000000018,0.09636563876651982,0.10265848670756646,0.0032316209604737996,Bronx,Highbridge
36005019300,2000,N,N,5248,514.304,0.098,714,0.136,2490,0.474,3,0.001,2922,0.557,1789,1289,2661,0.513,652,0.494,0,0,4534,0.864,5412,4733.696,1.03125,123,300,1,0.46,0,0.54,0,0.057164634146341466,0.06875349357182783,0.0015836230204712245,Bronx,Highbridge
36005019400,2000,N,N,1666,106.624,0.064,1195,0.7170000000000001,72,0.043,62,0.037000000000000005,738,0.44299999999999995,630,417,112,0.071,23,0.057,0,0,471,0.2829999999999999,810,1559.376,0.48619447779111646,14,0,1,0.14,0,0.86,0,0,0.022222222222222223,0.00018024977468778164,Bronx,Schuylerville-Throgs Neck-Edgewater Park
36005019500,2000,N,N,7327,696.065,0.095,1243,0.17,2430,0.332,105,0.013999999999999999,4901,0.669,2339,1727,2937,0.40299999999999997,617,0.353,0,0,6084,0.83,7331,6630.9349999999995,1.0005459260270233,275,700,0.97,0.25,0,0.72,0.030000000000000027,0.0955370547290842,0.11757161179991449,0.0035406205742242822,Bronx,West Concourse
36005019600,2000,N,N,499,43.912000000000006,0.08800000000000001,210,0.42100000000000004,34,0.068,56,0.11199999999999999,301,0.603,152,113,49,0.086,6,0.054000000000000006,0,0,289,0.579,335,455.08799999999997,0.6713426853707415,5,1,0.01,0.01,0.01,0.01,0.99,0.002004008016032064,0.03289473684210526,0.00006437491953135059,Bronx,Westchester-Unionport
36005019700,2000,N,N,7754,876.202,0.113,1344,0.17300000000000001,2120,0.273,315,0.040999999999999995,5258,0.6779999999999999,2222,1730,2925,0.37799999999999995,680,0.389,5,0.001,6410,0.827,7378,6877.798,0.9515088986329636,147,400,0.97,0.33,0.01,0.62,0.030000000000000027,0.05158627805003869,0.06615661566156615,0.0018926226342217073,Bronx,West Concourse
36005019800,2000,N,N,3772,316.848,0.084,1514,0.401,236,0.063,771,0.204,2030,0.5379999999999999,1331,950,801,0.214,182,0.195,0,0,2258,0.599,2266,3455.152,0.6007423117709438,64,200,0.88,0.08,0,0.8,0.12,0.053022269353128315,0.04808414725770098,0.0008239989700012875,Bronx,Van Nest-Morris Park-Westchester Square
36005019900,2000,N,N,7880,835.28,0.106,1068,0.136,3068,0.389,88,0.011000000000000001,4898,0.622,2598,1907,2797,0.35700000000000004,681,0.35600000000000004,0,0,6812,0.864,7966,7044.72,1.0109137055837563,166,400,0.98,0.26,0.01,0.71,0.020000000000000018,0.050761421319796954,0.06389530408006158,0.0021372473284408393,Bronx,Highbridge
36005020100,2000,N,N,3629,424.59299999999996,0.11699999999999999,401,0.11,1707,0.47,21,0.006,2034,0.56,1103,820,1447,0.41700000000000004,285,0.342,0,0,3228,0.89,3741,3204.407,1.0308624965555249,52,100,0.96,0.25,0,0.71,0.040000000000000036,0.02755580049600441,0.0471441523118767,0.0006694991631260461,Bronx,Highbridge
36005020200,2000,N,N,1824,111.264,0.061,802,0.44,198,0.109,197,0.10800000000000001,989,0.542,714,434,414,0.22699999999999998,72,0.18,0,0,1022,0.56,1187,1712.736,0.6507675438596491,22,100,1,0.09,0,0.91,0,0.05482456140350877,0.03081232492997199,0.0002832496459379426,Bronx,Westchester-Unionport
36005020400,2000,N,N,2884,268.21200000000005,0.09300000000000001,1239,0.43,311,0.10800000000000001,271,0.094,1645,0.57,1019,732,451,0.157,95,0.128,0,0,1645,0.5700000000000001,1956,2615.788,0.6782246879334258,58,200,0.91,0.1,0,0.81,0.08999999999999997,0.06934812760055478,0.05691854759568204,0.0007467490665636668,Bronx,Westchester-Unionport
36005020500,2000,N,N,9309,837.81,0.09,1013,0.109,4782,0.514,34,0.004,4591,0.493,3336,2300,3361,0.36200000000000004,791,0.344,0,0,8296,0.891,9373,8471.19,1.0068750671393276,271,800,0.99,0.51,0,0.48,0.010000000000000009,0.08593833924159415,0.08123501199040767,0.003489120638599202,Bronx,University Heights-Morris Heights
36005020601,2000,N,N,2375,147.25,0.062,985,0.415,323,0.136,261,0.11,1192,0.502,835,553,487,0.212,83,0.154,0,0,1390,0.585,1515,2227.75,0.6378947368421053,35,100,1,0.17,0.06,0.77,0,0.042105263157894736,0.041916167664670656,0.0004506244367194541,Bronx,Westchester-Unionport
36005020602,2000,N,N,859,64.425,0.075,330,0.384,140,0.163,77,0.09,545,0.634,346,216,78,0.099,25,0.121,0,0,529,0.616,685,794.575,0.7974388824214202,27,100,0.89,0.22,0,0.67,0.10999999999999999,0.11641443538998836,0.07803468208092486,0.0003476245654692932,Bronx,Parkchester
36005020800,2000,N,N,2165,186.19,0.086,731,0.33799999999999997,332,0.153,215,0.099,1413,0.653,741,511,574,0.251,129,0.24,0,0,1434,0.662,1745,1978.81,0.8060046189376443,46,100,0.89,0.13,0,0.76,0.10999999999999999,0.046189376443418015,0.0620782726045884,0.0005922492596884254,Bronx,Parkchester
36005021000,2000,N,N,15804,1185.3,0.075,2851,0.18,9192,0.5820000000000001,560,0.035,5434,0.344,6546,4135,3556,0.226,866,0.20800000000000002,0,0,12953,0.8200000000000001,14626,14618.7,0.9254619083776259,489,1200,0.97,0.51,0.01,0.46,0.030000000000000027,0.07593014426727411,0.07470210815765353,0.006295867130166087,Bronx,Parkchester
36005021100,2000,N,N,4532,466.79600000000005,0.10300000000000001,700,0.154,1875,0.414,18,0.004,2733,0.603,1414,1066,1901,0.42700000000000005,465,0.441,0,0,3832,0.846,4608,4065.2039999999997,1.0167696381288613,220,700,0.99,0.44,0,0.55,0.010000000000000009,0.15445719329214475,0.15558698727015557,0.002832496459379426,Bronx,Highbridge
36005021200,2000,N,N,5232,413.32800000000003,0.079,866,0.166,2599,0.49700000000000005,598,0.114,1841,0.35200000000000004,2162,1341,794,0.152,216,0.16,11,0.002,4366,0.834,4440,4818.672,0.8486238532110092,121,300,0.98,0.52,0.01,0.45,0.020000000000000018,0.05733944954128441,0.05596669750231267,0.0015578730526586843,Bronx,Parkchester
36005021301,2000,N,N,1464,131.76,0.09,257,0.17600000000000002,456,0.311,16,0.011000000000000001,1087,0.742,489,348,707,0.48700000000000004,180,0.504,0,0,1207,0.824,1543,1332.24,1.0539617486338797,12,0,1,0.42,0,0.58,0,0,0.024539877300613498,0.0001544998068752414,Bronx,University Heights-Morris Heights
36005021302,2000,N,N,3981,461.796,0.11599999999999999,633,0.159,1800,0.452,8,0.002,2298,0.5770000000000001,1270,956,1366,0.34700000000000003,386,0.402,0,0,3348,0.841,4098,3519.204,1.0293896006028636,294,800,0.98,0.49,0,0.48,0.020000000000000018,0.2009545340366742,0.231496062992126,0.0037852452684434146,Bronx,Highbridge
36005021400,2000,N,N,816,54.672000000000004,0.067,258,0.316,143,0.175,67,0.08199999999999999,626,0.767,261,206,19,0.024,0,0,0,0,558,0.6839999999999999,769,761.328,0.9424019607843137,28,100,0.96,0.11,0,0.86,0.040000000000000036,0.12254901960784313,0.10727969348659004,0.0003604995493755633,Bronx,West Farms-Bronx River
