tract,year,nycha,hud,totPopulation,totPerPopUnder5,totPopPoverty,totPerPoverty,totHouseholds,totFamilies,totWhite,totBlack,totAsian,totHispanic,totYiddish,totNotWhite,totPerNotWhite,totBlackHispanic,totPopUnder5,totPopOver5,totPoverty,totPerHispanic,totPerWhite,totPerAsian,totPerBlack,totPerYiddish,totPerBlackHispanic,boro,neighborhood,sec8HouseholdsNYCHA,sec8PopulationNYCHA,sec8AvgIncomeNYCHA,hhNYCHA,sec8Households,popNYCHA,sec8Population,sec8PerHHWhite,sec8PerHHNotWhite,sec8PerHHBlack,sec8PerHHAsian,sec8PerHHHispanic,sec8TotHHWhite,sec8TotHHNotWhite,sec8TotHHBlack,sec8TotHHAsian,sec8TotHHHispanic,sec8PerPop,sec8PerHH,sec8PerVouchers
36081077500,2014,Y,Y,1985,0.031,1985,0.054000000000000006,861,460,1528,28,98,298,0,457,0.23022670025188918,326,61.535,1923.465,107.19000000000001,0.15012594458438286,0.7697732997481108,0.04937027707808564,0.014105793450881612,0,0.16423173803526447,Queens,Kew Gardens,15,19,,N,19,N,24,0.68,0.32,0.16,0,0.16,12.920000000000002,6.08,3.04,0,3.04,0.012090680100755667,0.022067363530778164,0.00015329132613133034
36081077902,2014,Y,Y,5223,0.109,5202,0.07,1574,1212,4401,200,380,226,109,822,0.15738081562320505,426,569.307,4653.693,364.14000000000004,0.043270151254068544,0.842619184376795,0.07275512157763737,0.03829216925138809,0.023422258408537046,0.08156232050545663,Queens,Kew Gardens Hills,1,1,,N,1,N,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00019146084625694046,0.0006353240152477764,0.000008067964533227913
36081077903,2014,N,N,2958,0.09,2957,0.094,1106,754,1338,125,614,492,0,1620,0.5476673427991886,617,266.21999999999997,2691.78,277.958,0.1663286004056795,0.45233265720081134,0.20757268424611225,0.042258282623394185,0,0.2085868830290737,Queens,Kew Gardens Hills,,,,,,,,,,,,,,,,,,,,
36081077904,2014,Y,Y,6311,0.111,6240,0.17,2161,1452,3587,228,1594,764,47,2724,0.4316273173823483,992,700.521,5610.479,1060.8000000000002,0.12105846933924894,0.5683726826176517,0.25257486927586753,0.03612739660909523,0.00837718134227042,0.15718586594834416,Queens,Kew Gardens Hills,7,20,,N,10,N,1,0.01,0.01,0.01,0.01,0.01,0.1,0.1,0.1,0.1,0.1,0.00015845349389954048,0.004627487274409995,0.00008067964533227911
36081077905,2014,N,N,2475,0.033,2419,0.095,1112,607,1158,151,764,260,0,1317,0.5321212121212121,411,81.675,2393.325,229.805,0.10505050505050505,0.4678787878787879,0.3086868686868687,0.06101010101010101,0,0.16606060606060605,Queens,Kew Gardens Hills,,,,,,,,,,,,,,,,,,,,
36081077906,2014,Y,Y,3153,0.047,3123,0.146,1260,793,1578,151,855,524,47,1575,0.4995242626070409,675,148.191,3004.809,455.95799999999997,0.16619092927370757,0.5004757373929591,0.27117031398667935,0.04789089755788138,0.015641593192778643,0.21408182683158897,Queens,Kew Gardens Hills,3,4,,N,5,N,1,0.01,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.0003171582619727244,0.003968253968253968,0.00004033982266613956
36081077907,2014,Y,Y,3149,0.147,2992,0.18600000000000003,999,688,2158,177,248,461,54,991,0.314703080342966,638,462.90299999999996,2686.097,556.5120000000001,0.14639568116862495,0.685296919657034,0.07875516036837091,0.05620832010161956,0.020103518227376,0.20260400127024453,Queens,Kew Gardens Hills,13,20,,N,9,N,1,0.01,0.01,0.01,0.01,0.01,0.09,0.09,0.09,0.09,0.09,0.00031756113051762465,0.009009009009009009,0.00007261168079905121
36081077908,2014,Y,Y,4101,0.081,3891,0.215,1336,946,1021,847,1242,671,0,3080,0.7510363326018045,1518,332.181,3768.819,836.5649999999999,0.16361862960253595,0.24896366739819556,0.30285296269202633,0.20653499146549623,0,0.3701536210680322,Queens,Kew Gardens Hills,37,60,,N,43,N,73,0.67,0.33,0.19,0.05,0.09,28.810000000000002,14.190000000000001,8.17,2.15,3.8699999999999997,0.017800536454523286,0.03218562874251497,0.0003469224749288002
36081078800,2014,Y,Y,1617,0.03,1617,0.11,514,408,69,1133,165,88,0,1548,0.9573283858998145,1221,48.51,1568.49,177.87,0.05442176870748299,0.04267161410018553,0.10204081632653061,0.7006802721088435,0,0.7551020408163265,Queens,Baisley Park,9,30,,N,9,N,1,0.01,0.01,0.01,0.01,0.01,0.09,0.09,0.09,0.09,0.09,0.0006184291898577613,0.017509727626459144,0.00007261168079905121
36081079000,2014,Y,Y,2359,0.079,2359,0.218,752,618,20,1398,281,240,0,2339,0.9915218312844426,1638,186.361,2172.639,514.262,0.10173802458668928,0.00847816871555744,0.11911827045358203,0.5926239932174651,0,0.6943620178041543,Queens,Baisley Park,22,73,,N,26,N,80,0.23,0.77,0.65,0,0.12,5.98,20.02,16.900000000000002,0,3.12,0.03391267486222976,0.034574468085106384,0.0002097670778639257
36081079200,2014,Y,Y,2417,0.099,2360,0.213,723,494,5,1771,160,256,0,2412,0.9979313198179561,2027,239.28300000000002,2177.717,502.68,0.10591642532064542,0.002068680182043856,0.06619776582540339,0.7327265204799338,0,0.8386429458005792,Queens,Baisley Park,16,50,,N,17,N,55,0.06,0.94,0.94,0,0,1.02,15.979999999999999,15.979999999999999,0,0,0.022755482002482418,0.02351313969571231,0.0001371553970648745
36081079300,2014,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queens,park-cemetery-etc-Queens,,,,,,,,,,,,,,,,,,,,
36081079701,2014,Y,Y,6649,0.028999999999999998,6649,0.174,2729,1608,433,222,5306,649,0,6216,0.9348774251767183,871,192.821,6456.179,1156.926,0.09760866295683561,0.0651225748232817,0.7980147390585051,0.03338847947059708,0,0.13099714242743268,Queens,Flushing,37,42,,N,38,N,45,0.39,0.61,0.32,0.11,0.08,14.82,23.18,12.16,4.18,3.04,0.006767935027823733,0.013924514474166361,0.00030658265226266067
36081079702,2014,N,N,4604,0.038,4604,0.18,1654,1213,115,9,3874,513,0,4489,0.9750217202432667,522,174.952,4429.048,828.7199999999999,0.11142484795829713,0.024978279756733276,0.8414422241529105,0.001954821894005213,0,0.11337966985230234,Queens,Flushing,,,,,,,,,,,,,,,,,,,,
36081079900,2014,Y,Y,3605,0.065,3597,0.205,1046,840,432,64,2414,695,0,3173,0.8801664355062413,759,234.32500000000002,3370.675,737.385,0.1927877947295423,0.11983356449375866,0.669625520110957,0.017753120665742025,0,0.21054091539528433,Queens,Queensboro Hill,10,20,,N,13,N,28,0.46,0.54,0,0.23,0.31,5.98,7.0200000000000005,0,2.99,4.03,0.007766990291262136,0.0124282982791587,0.00010488353893196285
36081080301,2014,Y,Y,4521,0.087,4518,0.151,1334,1040,698,0,2414,1207,0,3823,0.8456093784560937,1207,393.327,4127.673,682.218,0.26697633266976334,0.1543906215439062,0.5339526653395267,0,0,0.26697633266976334,Queens,Queensboro Hill,13,44,,N,14,N,40,0.57,0.43,0.14,0,0.29,7.9799999999999995,6.02,1.9600000000000002,0,4.06,0.008847600088476001,0.010494752623688156,0.00011295150346519077
36081080302,2014,Y,Y,3528,0.073,3520,0.039,1112,911,932,190,1522,737,0,2596,0.735827664399093,927,257.544,3270.456,137.28,0.2089002267573696,0.264172335600907,0.43140589569161,0.053854875283446714,0,0.2627551020408163,Queens,Queensboro Hill,2,12,,N,2,N,1,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.0002834467120181406,0.0017985611510791368,0.000016135929066455825
36081080900,2014,Y,Y,7595,0.078,7217,0.083,2708,1826,3952,476,2069,1033,12,3643,0.4796576695194207,1509,592.41,7002.59,599.0110000000001,0.1360105332455563,0.5203423304805793,0.2724160631994733,0.06267281105990784,0.0017136516631703412,0.1986833443054641,Queens,Kew Gardens Hills,6,8,,N,6,N,1,0.01,0.01,0.01,0.01,0.01,0.06,0.06,0.06,0.06,0.06,0.00013166556945358788,0.0022156573116691287,0.00004840778719936747
36081081400,2014,Y,Y,3857,0.08199999999999999,3857,0.152,1015,855,131,2189,349,660,0,3726,0.9660357791029297,2849,316.27399999999994,3540.726,586.264,0.1711174487943998,0.03396422089707026,0.09048483277158413,0.567539538501426,0,0.7386569872958257,Queens,South Ozone Park,21,52,,N,22,N,54,0.27,0.73,0.45,0,0.27,5.94,16.06,9.9,0,5.94,0.014000518537723619,0.02167487684729064,0.00017749521973101407
36081081800,2014,Y,Y,4504,0.061,4465,0.204,1115,986,59,1593,918,1061,0,4445,0.9869005328596803,2654,274.74399999999997,4229.256,910.8599999999999,0.23556838365896982,0.013099467140319716,0.20381882770870338,0.3536856127886323,0,0.5892539964476021,Queens,South Ozone Park,20,68,,N,21,N,63,0.29,0.71,0.52,0,0.19,6.09,14.91,10.92,0,3.99,0.013987566607460035,0.01883408071748879,0.00016942725519778615
36081083700,2014,Y,Y,5639,0.032,5613,0.17,1581,1266,569,90,4398,429,0,5070,0.8990955843234616,519,180.448,5458.552,954.21,0.07607731867352367,0.10090441567653839,0.779925518708991,0.015960276644795178,0,0.09203759531831886,Queens,Queensboro Hill,2,4,,N,2,N,1,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.00017733640716439085,0.001265022137887413,0.000016135929066455825
36081083800,2014,Y,Y,6214,0.069,6205,0.08900000000000001,1701,1473,719,683,1425,1665,0,5495,0.8842935307370454,2348,428.766,5785.234,552.245,0.2679433537174123,0.11570646926295462,0.22932088831670422,0.10991309945284841,0,0.3778564531702607,Queens,South Ozone Park,18,46,,N,20,N,53,0.4,0.6,0.2,0.05,0.3,8,12,4,1,6,0.0085291277759897,0.011757789535567314,0.00016135929066455823
36081084000,2014,Y,Y,6208,0.059000000000000004,6208,0.085,1890,1640,468,908,1993,1208,0,5740,0.9246134020618557,2116,366.27200000000005,5841.728,527.6800000000001,0.19458762886597938,0.07538659793814433,0.32103737113402064,0.14626288659793815,0,0.34085051546391754,Queens,South Ozone Park,25,76,,N,30,N,94,0.3,0.7,0.57,0,0.13,9,21,17.099999999999998,0,3.9000000000000004,0.015141752577319588,0.015873015873015872,0.00024203893599683736
36081084500,2014,Y,Y,4807,0.012,4759,0.24100000000000002,2013,1115,412,527,3167,371,0,4395,0.9142916579987518,898,57.684000000000005,4749.316,1146.919,0.07717911379238611,0.08570834200124818,0.6588308716455169,0.10963178697732473,0,0.18681090076971082,Queens,Flushing,83,112,,N,97,N,129,0.61,0.39,0.09,0.22,0.08,59.17,37.83,8.73,21.34,7.76,0.026835864364468484,0.04818678589170392,0.0007825925597231074
36081084601,2014,Y,Y,2717,0.071,2717,0.059000000000000004,835,637,845,153,510,631,0,1872,0.6889952153110048,784,192.90699999999998,2524.093,160.303,0.23224144276775854,0.31100478468899523,0.18770702981229298,0.05631210894368789,0,0.2885535517114464,Queens,South Ozone Park,10,21,,N,11,N,28,0.36,0.64,0.45,0,0.18,3.96,7.04,4.95,0,1.98,0.010305483989694516,0.013173652694610778,0.00008874760986550704
36081084602,2014,Y,Y,1141,0.042,1139,0.20800000000000002,252,222,126,117,339,418,0,1015,0.8895705521472392,535,47.922000000000004,1093.078,236.91200000000003,0.3663453111305872,0.11042944785276074,0.2971078001752848,0.10254163014899212,0,0.4688869412795793,Queens,South Ozone Park,1,2,,N,2,N,1,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.0008764241893076249,0.007936507936507936,0.000016135929066455825
36081084900,2014,Y,Y,7871,0.08,7750,0.27399999999999997,2337,1815,246,200,5891,1173,0,7625,0.9687460297293864,1373,629.6800000000001,7241.32,2123.4999999999995,0.1490280777537797,0.03125397027061364,0.7484436539194511,0.025409731927328167,0,0.17443780968110786,Queens,Flushing,8,11,,N,8,N,1,0.01,0.01,0.01,0.01,0.01,0.08,0.08,0.08,0.08,0.08,0.00012704865963664082,0.0034231921266581087,0.0000645437162658233
36081085300,2014,Y,Y,4624,0.019,4605,0.278,1805,983,100,60,4026,381,0,4524,0.9783737024221453,441,87.856,4536.144,1280.19,0.0823961937716263,0.02162629757785467,0.870674740484429,0.012975778546712802,0,0.0953719723183391,Queens,Flushing,3,7,,N,4,N,1,0.01,0.01,0.01,0.01,0.01,0.04,0.04,0.04,0.04,0.04,0.00021626297577854672,0.00221606648199446,0.00003227185813291165
36081085500,2014,Y,Y,6525,0.027000000000000003,6525,0.18600000000000003,2425,1726,432,238,4431,1244,0,6093,0.9337931034482758,1482,176.175,6348.825,1213.65,0.1906513409961686,0.06620689655172414,0.679080459770115,0.036475095785440614,0,0.2271264367816092,Queens,Flushing,10,16,,N,10,N,1,0.01,0.01,0.01,0.01,0.01,0.1,0.1,0.1,0.1,0.1,0.0001532567049808429,0.004123711340206186,0.00008067964533227911
36081085700,2014,Y,Y,5803,0.052000000000000005,5464,0.327,1800,1248,340,208,3789,1233,8,5463,0.941409615716009,1441,301.75600000000003,5501.244,1786.728,0.2124763053592969,0.05859038428399104,0.6529381354471825,0.03584352920902981,0.0014542165372050395,0.24831983456832674,Queens,Flushing,3,4,,N,3,N,1,0.01,0.01,0.01,0.01,0.01,0.03,0.03,0.03,0.03,0.03,0.00017232465965879716,0.0016666666666666668,0.000024203893599683736
36081085900,2014,Y,Y,5457,0.055,5449,0.273,1924,1315,556,55,3817,646,28,4901,0.8981125160344512,701,300.135,5156.865,1487.577,0.11838006230529595,0.10188748396554884,0.6994685724757193,0.010078797874289903,0.005429655420492877,0.12845886017958585,Queens,Flushing,1,1,,N,1,N,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0001832508704416346,0.0005197505197505198,0.000008067964533227913
36081086100,2014,Y,Y,2490,0.043,2490,0.141,855,577,187,41,1860,368,0,2303,0.9248995983935743,409,107.07,2382.93,351.09,0.14779116465863454,0.0751004016064257,0.7469879518072289,0.01646586345381526,0,0.1642570281124498,Queens,East Flushing,1,2,,N,2,N,1,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.00040160642570281126,0.0023391812865497076,0.000016135929066455825
36081086300,2014,Y,Y,6903,0.059000000000000004,6902,0.262,2585,1713,246,97,5174,1308,0,6657,0.9643633202955237,1405,407.27700000000004,6495.723,1808.324,0.18948283355063017,0.035636679704476315,0.7495291902071564,0.014051861509488629,0,0.2035346950601188,Queens,Murray Hill,7,11,,N,9,N,1,0.01,0.01,0.01,0.01,0.01,0.09,0.09,0.09,0.09,0.09,0.00014486455164421265,0.003481624758220503,0.00007261168079905121
36081086400,2014,Y,Y,2673,0.039,2673,0.102,757,579,551,273,670,941,0,2122,0.7938645716423495,1214,104.247,2568.753,272.64599999999996,0.35203890759446316,0.20613542835765059,0.25065469509913957,0.10213243546576879,0,0.45417134306023194,Queens,South Ozone Park,15,33,,N,16,N,37,0.38,0.63,0.19,0,0.44,6.08,10.08,3.04,0,7.04,0.013842124953236064,0.021136063408190225,0.0001290874325316466
36081086500,2014,Y,Y,4310,0.018000000000000002,4310,0.292,1898,1069,596,43,2979,463,0,3714,0.8617169373549884,506,77.58000000000001,4232.42,1258.52,0.1074245939675174,0.1382830626450116,0.6911832946635731,0.009976798143851507,0,0.11740139211136891,Queens,Flushing,16,21,,N,19,N,28,0.95,0.05,0,0.05,0,18.05,0.9500000000000001,0,0.9500000000000001,0,0.0064965197215777265,0.010010537407797681,0.00015329132613133034
36081086900,2014,Y,Y,2072,0.08,2072,0.242,732,488,61,21,1737,231,0,2011,0.9705598455598455,252,165.76,1906.24,501.424,0.11148648648648649,0.02944015444015444,0.8383204633204633,0.010135135135135136,0,0.12162162162162163,Queens,Flushing,1,2,,N,1,N,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00048262548262548264,0.001366120218579235,0.000008067964533227913
36081087100,2014,Y,Y,2285,0.084,2285,0.364,867,564,69,643,927,574,0,2216,0.9698030634573304,1217,191.94,2093.06,831.74,0.2512035010940919,0.030196936542669583,0.40568927789934356,0.2814004376367615,0,0.5326039387308534,Queens,Flushing,2,7,,N,2,N,1,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.000437636761487965,0.002306805074971165,0.000016135929066455825
36081088400,2014,Y,Y,7500,0.043,7481,0.07400000000000001,2741,1902,6165,56,120,954,0,1335,0.178,1010,322.5,7177.5,553.594,0.1272,0.822,0.016,0.007466666666666667,0,0.13466666666666666,Queens,Lindenwood-Howard Beach,2,3,,N,24,N,29,0.46,0.54,0.13,0.04,0.38,11.040000000000001,12.96,3.12,0.96,9.120000000000001,0.0038666666666666667,0.008755928493250638,0.0001936311487974699
36081088901,2014,Y,Y,10605,0.035,10532,0.179,4112,2885,2461,220,5599,2092,16,8144,0.7679396511079679,2312,371.175,10233.825,1885.2279999999998,0.19726544082979727,0.23206034889203206,0.527958510136728,0.020744931636020744,0.00156344279875804,0.218010372465818,Queens,Flushing,9,20,,N,12,N,23,0.33,0.67,0.08,0.33,0.25,3.96,8.040000000000001,0.96,3.96,3,0.002168788307402169,0.0029182879377431907,0.00009681557439873494
36081089200,2014,Y,Y,8272,0.03,8255,0.037000000000000005,2717,2378,7605,0,87,465,0,667,0.08063346228239845,465,248.16,8023.84,305.43500000000006,0.0562137330754352,0.9193665377176016,0.010517408123791103,0,0,0.0562137330754352,Queens,Lindenwood-Howard Beach,2,3,,N,1,N,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00012088974854932302,0.000368052999631947,0.000008067964533227913
36081090700,2014,Y,Y,1227,0.049,1227,0.14300000000000002,404,272,563,0,395,239,0,664,0.541157294213529,239,60.123000000000005,1166.877,175.461,0.1947840260798696,0.4588427057864711,0.32192339038304807,0,0,0.1947840260798696,Queens,College Point,4,12,,N,5,N,1,0.01,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.0008149959250203749,0.012376237623762377,0.00004033982266613956
36081091601,2014,N,N,4078,0.04,4077,0.03,1584,1067,3980,3,0,52,0,98,0.024031387935262383,55,163.12,3914.88,122.31,0.012751348700343305,0.9759686120647376,0,0.0007356547327121138,0,0.013487003433055419,Queens,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,,,,,,,,,,,,,,,,,,,,
36081091602,2014,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queens,park-cemetery-etc-Queens,,,,,,,,,,,,,,,,,,,,
36081091800,2014,N,N,6,0,6,0,3,3,6,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,Queens,park-cemetery-etc-Queens,,,,,,,,,,,,,,,,,,,,
36081091900,2014,Y,Y,6444,0.057999999999999996,5804,0.152,1708,1272,1721,143,2326,2113,4,4723,0.7329298572315333,2256,373.75199999999995,6070.248,882.208,0.32790192427063936,0.2670701427684668,0.3609559279950341,0.02219118559900683,0.00065895166062408,0.3500931098696462,Queens,College Point,6,10,,N,9,N,1,0.01,0.01,0.01,0.01,0.01,0.09,0.09,0.09,0.09,0.09,0.00015518311607697082,0.005269320843091335,0.00007261168079905121
36081092200,2014,N,N,2101,0.065,2101,0.024,737,601,2045,0,0,56,66,56,0.026653974297953357,56,136.565,1964.435,50.424,0.026653974297953357,0.9733460257020466,0,0,0.033597446594058854,0.026653974297953357,Queens,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,,,,,,,,,,,,,,,,,,,,
36081092500,2014,Y,Y,3739,0.06,3737,0.20600000000000002,1163,844,866,46,928,1786,0,2873,0.7683872693233484,1832,224.34,3514.66,769.8220000000001,0.477667825621824,0.2316127306766515,0.24819470446643488,0.012302754747258626,0,0.48997058036908264,Queens,College Point,3,4,,N,5,N,1,0.01,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.0002674511901577962,0.004299226139294927,0.00004033982266613956
36081092800,2014,N,N,3497,0.01,3497,0.011000000000000001,1224,960,3431,7,0,48,22,66,0.018873319988561624,55,34.97,3462.03,38.467000000000006,0.01372605090077209,0.9811266800114383,0,0.0020017157563625965,0.006354653194801893,0.015727766657134688,Queens,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,,,,,,,,,,,,,,,,,,,,
36081092900,2014,Y,Y,6227,0.099,6174,0.081,2074,1693,1521,92,1822,2599,0,4706,0.755741127348643,2691,616.4730000000001,5610.527,500.094,0.4173759434719769,0.24425887265135698,0.2925967560623093,0.014774369680423961,0,0.4321503131524008,Queens,College Point,10,36,,N,11,N,39,0.27,0.73,0.36,0,0.27,2.97,8.03,3.96,0,2.97,0.006263048016701462,0.005303760848601736,0.00008874760986550704
36081093401,2014,Y,Y,3641,0.038,3498,0.067,1389,839,3096,59,68,410,37,545,0.14968415270530075,469,138.358,3502.642,234.366,0.11260642680582257,0.8503158472946992,0.01867618786047789,0.016204339467179345,0.010563454672216002,0.12881076627300192,Queens,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,2,6,,N,1,N,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00027464982147761604,0.0007199424046076314,0.000008067964533227913
36081093402,2014,Y,Y,4057,0.077,4057,0.086,1653,920,3105,220,198,485,0,952,0.23465614986443184,705,312.389,3744.611,348.902,0.11954646290362336,0.7653438501355682,0.04880453537096377,0.054227261523293074,0,0.17377372442691644,Queens,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,19,30,,N,30,N,50,0.43,0.57,0.3,0.03,0.23,12.9,17.099999999999998,9,0.8999999999999999,6.9,0.012324377618930245,0.018148820326678767,0.00024203893599683736
36081093800,2014,Y,Y,5775,0.078,5058,0.115,2219,1138,4048,625,116,867,4,1727,0.29904761904761906,1492,450.45,5324.55,581.6700000000001,0.15012987012987014,0.700952380952381,0.020086580086580087,0.10822510822510822,0.0007512371937534627,0.25835497835497834,Queens,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,72,88,,N,22,N,31,0.45,0.55,0.55,0,0,9.9,12.100000000000001,12.100000000000001,0,0,0.005367965367965368,0.009914375844975214,0.00017749521973101407
36081093900,2014,Y,Y,4974,0.065,4974,0.102,1608,1118,1437,132,1933,1456,0,3537,0.7110977080820265,1588,323.31,4650.69,507.34799999999996,0.2927221552070768,0.28890229191797345,0.3886208283071974,0.026537997587454766,0,0.31926015279453157,Queens,College Point,8,26,,N,9,N,1,0.01,0.01,0.01,0.01,0.01,0.09,0.09,0.09,0.09,0.09,0.0002010454362685967,0.005597014925373134,0.00007261168079905121
36081094201,2014,Y,Y,3765,0.1,3754,0.13699999999999998,1265,860,930,1366,220,1184,4,2835,0.7529880478087649,2550,376.5,3388.5,514.2979999999999,0.3144754316069057,0.24701195219123506,0.05843293492695883,0.36281540504648074,0.0011804633318577543,0.6772908366533864,Queens,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,67,182,,N,3,N,1,0.01,0.01,0.01,0.01,0.01,0.03,0.03,0.03,0.03,0.03,0.0002656042496679947,0.0023715415019762848,0.000024203893599683736
36081094202,2014,Y,Y,4686,0.08800000000000001,4664,0.311,1664,1223,1073,1800,456,1209,0,3613,0.7710200597524541,3009,412.36800000000005,4273.632,1450.504,0.2580025608194622,0.2289799402475459,0.0973111395646607,0.38412291933418696,0,0.6421254801536491,Queens,Hammels-Arverne-Edgemere,47,180,,N,63,N,126,0.46,0.54,0.41,0,0.13,28.98,34.02,25.83,0,8.19,0.026888604353393086,0.03786057692307692,0.0005082817655933584
36081094203,2014,Y,Y,5396,0.043,5394,0.047,2644,1387,2949,1311,241,826,0,2447,0.4534840622683469,2137,232.028,5163.972,253.518,0.1530763528539659,0.5465159377316531,0.04466271312083024,0.24295774647887325,0,0.3960340993328391,Queens,Hammels-Arverne-Edgemere,16,34,,N,46,N,75,0.57,0.43,0.28,0,0.13,26.22,19.78,12.88,0,5.98,0.013899184581171238,0.01739788199697428,0.00037112636852848393
36081094500,2014,Y,Y,3939,0.047,3939,0.16,1306,936,2117,35,615,1142,0,1822,0.46255394770246255,1177,185.133,3753.867,630.24,0.2899212998222899,0.5374460522975374,0.15613099771515612,0.008885503935008886,0,0.2988068037572988,Queens,Whitestone,4,8,,N,4,N,1,0.01,0.01,0.01,0.01,0.01,0.04,0.04,0.04,0.04,0.04,0.0002538715410002539,0.0030627871362940277,0.00003227185813291165
36081094700,2014,Y,Y,2502,0.064,2502,0.122,774,554,787,3,606,1018,0,1715,0.6854516386890488,1021,160.12800000000001,2341.872,305.24399999999997,0.40687450039968026,0.31454836131095126,0.2422062350119904,0.001199040767386091,0,0.40807354116706634,Queens,College Point,4,8,,N,4,N,1,0.01,0.01,0.01,0.01,0.01,0.04,0.04,0.04,0.04,0.04,0.0003996802557953637,0.00516795865633075,0.00003227185813291165
36081095400,2014,Y,Y,5067,0.065,4818,0.205,1545,1163,867,2857,265,907,5,4200,0.8288928359976317,3764,329.355,4737.645,987.6899999999999,0.17900138148806,0.17110716400236828,0.05229919084270772,0.5638444839155319,0.0010553766692101244,0.7428458654035919,Queens,Hammels-Arverne-Edgemere,100,309,,N,64,N,216,0.09,0.91,0.84,0,0.06,5.76,58.24,53.76,0,3.84,0.04262877442273535,0.041423948220064725,0.0005163497301265864
36081096400,2014,Y,Y,4085,0.084,3796,0.198,1257,975,244,2353,149,945,0,3841,0.9402692778457772,3298,343.14000000000004,3741.86,751.6080000000001,0.23133414932680538,0.059730722154222766,0.036474908200734395,0.5760097919216646,0,0.80734394124847,Queens,Hammels-Arverne-Edgemere,85,283,,N,512,N,1540,0.05,0.95,0.77,0,0.17,25.6,486.4,394.24,0,87.04,0.3769889840881273,0.40731901352426414,0.004130797841012691
36081097202,2014,Y,Y,2407,0.139,2404,0.40299999999999997,804,524,230,1375,5,758,0,2177,0.904445367677607,2133,334.57300000000004,2072.427,968.8119999999999,0.31491483174075613,0.09555463232239302,0.002077274615704196,0.5712505193186539,0,0.8861653510594101,Queens,Hammels-Arverne-Edgemere,83,247,,N,359,N,690,0.05,0.95,0.83,0.01,0.12,17.95,341.05,297.96999999999997,3.59,43.08,0.2866638969671791,0.4465174129353234,0.0028963992674288204
36081097203,2014,Y,Y,7072,0.08800000000000001,7010,0.456,2319,1698,302,3870,291,2591,0,6770,0.9572963800904978,6461,622.336,6449.664,3196.56,0.36637443438914025,0.04270361990950226,0.04114819004524887,0.5472285067873304,0,0.9136029411764706,Queens,Hammels-Arverne-Edgemere,33,137,,N,8,N,1,0.01,0.01,0.01,0.01,0.01,0.08,0.08,0.08,0.08,0.08,0.0001414027149321267,0.0034497628288055198,0.0000645437162658233
36081097204,2014,Y,Y,3530,0.064,2914,0.16699999999999998,1092,669,340,2237,67,693,18,3190,0.9036827195467422,2930,225.92000000000002,3304.08,486.6379999999999,0.1963172804532578,0.09631728045325778,0.018980169971671387,0.6337110481586402,0.005447809980387884,0.830028328611898,Queens,Hammels-Arverne-Edgemere,39,143,,N,14,N,48,0.07,0.93,0.86,0,0.07,0.9800000000000001,13.020000000000001,12.04,0,0.9800000000000001,0.013597733711048159,0.01282051282051282,0.00011295150346519077
36081097300,2014,N,N,2149,0.064,2149,0.013999999999999999,756,574,1739,1,109,297,0,410,0.19078641228478363,298,137.536,2011.464,30.086,0.1382038157282457,0.8092135877152163,0.05072126570497906,0.00046533271288971617,0,0.1386691484411354,Queens,Whitestone,,,,,,,,,,,,,,,,,,,,
36081098100,2014,Y,Y,2296,0.066,2296,0.09300000000000001,791,639,1210,0,660,315,0,1086,0.4729965156794425,315,151.536,2144.464,213.52800000000002,0.13719512195121952,0.5270034843205574,0.2874564459930314,0,0,0.13719512195121952,Queens,Whitestone,1,1,,N,1,N,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00043554006968641115,0.0012642225031605564,0.000008067964533227913
