tract,year,nycha,hud,totPopulation,totPerPopUnder5,totPopPoverty,totPerPoverty,totHouseholds,totFamilies,totWhite,totBlack,totAsian,totHispanic,totYiddish,totNotWhite,totPerNotWhite,totBlackHispanic,totPopUnder5,totPopOver5,totPoverty,totPerHispanic,totPerWhite,totPerAsian,totPerBlack,totPerYiddish,totPerBlackHispanic,hhNYCHA,sec8Households,popNYCHA,sec8Population,sec8PerHHNotWhite,sec8PerHHBlack,sec8PerHHAsian,sec8PerHHHispanic,sec8PerHHWhite,sec8TotHHWhite,sec8TotHHNotWhite,sec8TotHHBlack,sec8TotHHAsian,sec8TotHHHispanic,sec8PerPop,sec8PerHH,sec8PerVouchers,boro,neighborhood,sec8HouseholdsNYCHA,sec8PopulationNYCHA,sec8AvgIncomeNYCHA
36005033200,2009,Y,Y,7165,0.063,7102,0.242,3264,2.91,1750,1656,250,3485,37,5415,0.7557571528262387,5141,451.395,6713.605,1718.684,0.48639218422889047,0.24424284717376135,0.034891835310537335,0.2311235170969993,0.005511197039444532,0.7175157013258897,N,236,N,467,0.86,0.31,0,0.67,0.14,33.040000000000006,202.96,73.16,0,158.12,0.06517794836008374,0.07230392156862746,0.0017807020191350014,Bronx,Bronxdale,219,440,
36005033300,2009,N,Y,581,0.2,581,0,146,4.2,528,0,0,53,0,53,0.09122203098106713,53,116.2,464.8,0,0.09122203098106713,0.9087779690189329,0,0,0,0.09122203098106713,N,,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,Bronx,North Riverdale-Fieldston-Riverdale,,,
36005033400,2009,Y,Y,82,0,82,0,30,2.73,0,61,0,21,0,0,0,82,0,82,0,0.25609756097560976,0,0,0.7439024390243902,0,1,N,,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,Bronx,park-cemetery-etc-Bronx,17,35,
36005033600,2009,Y,Y,6090,0.066,6051,0.289,2633,2.99,427,2477,103,2945,25,5663,0.9298850574712644,5422,401.94,5688.06,1748.7389999999998,0.48357963875205257,0.07011494252873564,0.016912972085385877,0.4067323481116585,0.004395171640242894,0.890311986863711,N,209,N,436,0.98,0.55,0.06,0.49,0.020000000000000018,4.180000000000003,204.82,114.95,12.54,102.41,0.07159277504105091,0.07937713634637296,0.0015769776355898952,Bronx,Bronxdale,162,344,
36005033800,2009,Y,Y,3726,0.092,3726,0.233,1325,3.31,123,1757,104,1706,0,3603,0.966988727858293,3463,342.792,3383.208,868.158,0.45786366076221147,0.033011272141706925,0.027911969940955447,0.47155126140633385,0,0.9294149221685454,N,182,N,442,0.97,0.58,0,0.49,0.030000000000000027,5.460000000000004,176.54,105.55999999999999,0,89.17999999999999,0.11862587224906065,0.13735849056603774,0.0013732532520447892,Bronx,Bronxdale,169,412,
36005033900,2009,N,Y,1306,0.034,1306,0.019,454,3.42,915,0,107,253,13,391,0.2993874425727412,253,44.404,1261.596,24.814,0.19372128637059724,0.7006125574272588,0.08192955589586524,0,0.01030440806724181,0.19372128637059724,N,1,N,1,1,0.01,0.01,0.01,0,0,1,0.01,0.01,0.01,0.0007656967840735069,0.0022026431718061676,0.000007545347538707633,Bronx,North Riverdale-Fieldston-Riverdale,,,
36005034000,2009,Y,Y,4867,0.081,4798,0.309,1742,3.49,491,1633,319,2271,0,4376,0.8991164988699404,3904,394.22700000000003,4472.773,1482.5819999999999,0.466611875898911,0.10088350113005959,0.06554345592767619,0.33552496404355864,0,0.8021368399424696,N,139,N,337,0.93,0.4,0.01,0.68,0.06999999999999995,9.729999999999993,129.27,55.6,1.3900000000000001,94.52000000000001,0.06924183275118143,0.07979334098737084,0.001048803307880361,Bronx,Bronxdale,123,310,
36005034100,2009,Y,Y,2708,0.059000000000000004,1455,0,578,3.35,1734,11,524,313,0,974,0.35967503692762187,324,159.77200000000002,2548.228,0,0.1155834564254062,0.6403249630723782,0.1935007385524372,0.004062038404726735,0,0.11964549483013294,N,1,N,1,1,0.01,0.01,0.01,0,0,1,0.01,0.01,0.01,0.00036927621861152144,0.0017301038062283738,0.000007545347538707633,Bronx,North Riverdale-Fieldston-Riverdale,1,2,
36005034200,2009,Y,Y,2061,0.048,2061,0.23600000000000002,638,3.61,281,781,15,969,0,1780,0.863658418243571,1750,98.928,1962.0720000000001,486.396,0.47016011644832606,0.1363415817564289,0.00727802037845706,0.3789422610383309,0,0.849102377486657,N,51,N,155,0.86,0.51,0,0.45,0.14,7.140000000000001,43.86,26.01,0,22.95,0.07520621057738962,0.07993730407523511,0.0003848127244740893,Bronx,Allerton-Pelham Gardens,45,141,
36005034300,2009,Y,Y,1936,0.042,1471,0.107,615,2.94,1050,325,132,317,0,886,0.45764462809917356,642,81.31200000000001,1854.688,157.397,0.1637396694214876,0.5423553719008265,0.06818181818181818,0.1678719008264463,0,0.33161157024793386,N,7,N,1,1,0.01,0.01,0.01,0,0,7,0.07,0.07,0.07,0.0005165289256198347,0.011382113821138212,0.00005281743277095343,Bronx,North Riverdale-Fieldston-Riverdale,13,46,
36005034400,2009,Y,Y,1654,0.027999999999999997,1654,0.139,560,3.5,187,906,18,543,0,1467,0.8869407496977025,1449,46.312,1607.688,229.90600000000003,0.3282950423216445,0.11305925030229746,0.010882708585247884,0.5477629987908101,0,0.8760580411124547,N,35,N,120,1,0.49,0,0.74,0,0,35,17.15,0,25.9,0.07255139056831923,0.0625,0.00026408716385476714,Bronx,Allerton-Pelham Gardens,33,112,
36005034500,2009,Y,Y,3372,0.057,3372,0.12300000000000001,1363,3.01,1756,517,174,783,20,1616,0.4792408066429419,1300,192.204,3179.796,414.75600000000003,0.23220640569395018,0.5207591933570581,0.051601423487544484,0.1533214709371293,0.00628971166703776,0.38552787663107946,N,5,N,1,0.4,0.01,0.01,0.01,0.6,3,2,0.05,0.05,0.05,0.0002965599051008304,0.003668378576669112,0.000037726737693538163,Bronx,North Riverdale-Fieldston-Riverdale,4,4,
36005034600,2009,Y,Y,5385,0.044000000000000004,5327,0.255,1758,3.71,250,2653,341,1910,29,5135,0.9535747446610956,4563,236.94000000000003,5148.06,1358.385,0.35468895078922935,0.04642525533890436,0.06332404828226555,0.4926648096564531,0.00563318997836078,0.8473537604456824,N,45,N,154,0.98,0.42,0.02,0.65,0.020000000000000018,0.9000000000000008,44.1,18.9,0.9,29.25,0.02859795728876509,0.025597269624573378,0.0003395406392418435,Bronx,Allerton-Pelham Gardens,29,99,
36005035000,2009,Y,Y,2211,0.08900000000000001,2205,0.09,675,3.82,77,1313,221,558,0,2134,0.9651741293532339,1871,196.77900000000002,2014.221,198.45,0.25237449118046135,0.03482587064676617,0.09995477159656264,0.5938489371325192,0,0.8462234283129806,N,33,N,118,1,0.48,0,0.61,0,0,33,15.84,0,20.13,0.05336951605608322,0.04888888888888889,0.00024899646877735187,Bronx,Allerton-Pelham Gardens,37,133,
36005035100,2009,Y,Y,3144,0.034,2061,0.084,1118,2.95,1854,243,287,696,0,1290,0.41030534351145037,939,106.896,3037.104,173.12400000000002,0.22137404580152673,0.5896946564885496,0.0912849872773537,0.07729007633587787,0,0.29866412213740456,N,13,N,30,0.85,0.23,0,0.85,0.15000000000000002,1.9500000000000002,11.049999999999999,2.99,0,11.049999999999999,0.009541984732824428,0.011627906976744186,0.00009808951800319923,Bronx,North Riverdale-Fieldston-Riverdale,12,29,
36005035200,2009,Y,Y,2203,0.059000000000000004,2201,0.10300000000000001,707,3.69,408,1179,180,384,0,1795,0.8147980027235587,1563,129.977,2073.023,226.70300000000003,0.1743077621425329,0.1852019972764412,0.0817067635043123,0.5351793009532456,0,0.7094870630957785,N,19,N,64,1,0.58,0,0.53,0,0,19,11.02,0,10.07,0.029051293690422152,0.026874115983026876,0.00014336160323544502,Bronx,Allerton-Pelham Gardens,18,63,
36005035400,2009,Y,Y,646,0.022000000000000002,646,0.046,215,3.64,103,155,0,388,0,543,0.8405572755417957,543,14.212000000000002,631.788,29.716,0.6006191950464397,0.15944272445820434,0,0.23993808049535603,0,0.8405572755417957,N,8,N,1,1,0.01,0.01,0.01,0,0,8,0.08,0.08,0.08,0.0015479876160990713,0.037209302325581395,0.000060362780309661066,Bronx,Allerton-Pelham Gardens,7,20,
36005035600,2009,Y,Y,2172,0.047,2172,0.057,644,3.95,259,1299,0,528,0,1913,0.8807550644567219,1827,102.084,2069.916,123.804,0.2430939226519337,0.11924493554327809,0,0.5980662983425414,0,0.8411602209944752,N,31,N,107,1,0.74,0,0.36,0,0,31,22.94,0,11.16,0.049263351749539594,0.04813664596273292,0.00023390577369993663,Bronx,Eastchester-Edenwald-Baychester,22,82,
36005035800,2009,Y,Y,8041,0.07400000000000001,8041,0.037000000000000005,2299,3.9,204,6291,236,1020,0,7837,0.9746300211416491,7311,595.0340000000001,7445.966,297.51700000000005,0.12684989429175475,0.02536997885835095,0.0293495833851511,0.7823653774406168,0,0.9092152717323716,N,89,N,315,1,0.74,0,0.37,0,0,89,65.86,0,32.93,0.03917423206068897,0.03871248368856024,0.0006715359309449793,Bronx,Eastchester-Edenwald-Baychester,75,264,
36005035900,2009,Y,Y,1549,0.068,1549,0.371,526,3.57,23,303,0,1211,0,1526,0.9851517107811492,1514,105.33200000000001,1443.668,574.679,0.7817947062621046,0.014848289218850872,0,0.19561007101355712,0,0.9774047772756617,N,135,N,305,0.98,0.34,0.01,0.7,0.020000000000000018,2.7000000000000024,132.3,45.900000000000006,1.35,94.5,0.19690122659780504,0.25665399239543724,0.0010186219177255305,Bronx,East Tremont,109,274,
36005036100,2009,Y,Y,5352,0.053,5259,0.499,2006,3.48,33,1457,61,3759,0,5319,0.9938340807174888,5216,283.656,5068.344,2624.241,0.702354260089686,0.00616591928251121,0.011397608370702542,0.27223467862481315,0,0.9745889387144993,N,213,N,519,0.98,0.3,0.01,0.78,0.020000000000000018,4.260000000000003,208.74,63.9,2.13,166.14000000000001,0.09697309417040359,0.1061814556331007,0.0016071590257447257,Bronx,East Tremont,202,494,
36005036300,2009,Y,Y,6903,0.10300000000000001,6864,0.386,2314,3.59,137,2164,159,4263,0,6766,0.9801535564247429,6427,711.009,6191.991,2649.504,0.6175575836592786,0.019846443575257135,0.02303346371142981,0.3134868897580762,0,0.9310444734173547,N,1028,N,2503,0.98,0.3,0,0.75,0.020000000000000018,20.560000000000016,1007.4399999999999,308.4,0,771,0.3625959727654643,0.4442523768366465,0.0077566172697914465,Bronx,East Tremont,850,,
36005036400,2009,Y,Y,3091,0.024,3091,0.115,938,3.47,37,2600,0,139,0,3054,0.9880297638304756,2739,74.184,3016.816,355.46500000000003,0.044969265609835,0.011970236169524426,0,0.8411517308314461,0,0.8861209964412812,N,39,N,131,1,0.64,0,0.46,0,0,39,24.96,0,17.94,0.04238110643804594,0.04157782515991471,0.0002942685540095977,Bronx,Eastchester-Edenwald-Baychester,28,96,
36005036501,2009,Y,Y,4307,0.13699999999999998,4279,0.38,1305,4.22,47,2011,53,2142,0,4260,0.9890875319247736,4153,590.059,3716.941,1626.02,0.4973299280241467,0.010912468075226375,0.012305549106106338,0.4669143255166009,0,0.9642442535407476,N,323,N,795,0.99,0.57,0.01,0.56,0.010000000000000009,3.230000000000003,319.77,184.10999999999999,3.23,180.88000000000002,0.1845832365915951,0.2475095785440613,0.0024371472550025653,Bronx,East Tremont,262,652,
36005036502,2009,Y,Y,2118,0.077,2118,0.358,653,3.68,0,597,23,1498,0,0,0,2095,163.08599999999998,1954.914,758.2439999999999,0.7072710103871577,0,0.010859301227573183,0.2818696883852691,0,0.9891406987724268,N,150,N,412,0.97,0.44,0,0.71,0.030000000000000027,4.5000000000000036,145.5,66,0,106.5,0.19452313503305005,0.22970903522205208,0.0011318021308061449,Bronx,East Tremont,132,375,
36005036600,2009,Y,Y,1211,0.08800000000000001,1211,0.017,322,3.92,0,1017,0,194,0,0,0,1211,106.56800000000001,1104.432,20.587,0.16019818331957061,0,0,0.8398018166804294,0,1,N,25,N,90,1,0.6,0,0.48,0,0,25,15,0,12,0.07431874483897605,0.07763975155279502,0.00018863368846769082,Bronx,Allerton-Pelham Gardens,21,71,
36005036700,2009,Y,Y,1917,0.066,1835,0.501,573,3.33,14,688,0,1173,0,1903,0.9926969222743871,1861,126.522,1790.478,919.335,0.6118935837245696,0.007303077725612937,0,0.3588941053729786,0,0.9707876890975482,N,171,N,482,1,0.51,0,0.63,0,0,171,87.21000000000001,0,107.73,0.25143453312467395,0.29842931937172773,0.0012902544291190053,Bronx,East Tremont,127,356,
36005036800,2009,Y,Y,1594,0.063,1594,0.122,549,3.58,22,1258,30,233,0,1572,0.986198243412798,1491,100.422,1493.578,194.468,0.14617314930991218,0.013801756587202008,0.018820577164366373,0.7892095357590966,0,0.9353826850690088,N,43,N,138,0.98,0.61,0,0.37,0.020000000000000018,0.8600000000000008,42.14,26.23,0,15.91,0.08657465495608532,0.07832422586520947,0.0003244499441644282,Bronx,Williamsbridge-Olinville,40,131,
36005036901,2009,Y,Y,2186,0.158,2166,0.536,731,3.9,39,555,30,1562,0,2147,0.9821591948764867,2117,345.388,1840.612,1160.976,0.7145471180237878,0.017840805123513267,0.013723696248856358,0.2538883806038426,0,0.9684354986276303,N,270,N,680,0.99,0.25,0.01,0.84,0.010000000000000009,2.7000000000000024,267.3,67.5,2.7,226.79999999999998,0.3110704483074108,0.3693570451436389,0.002037243835451061,Bronx,East Tremont,179,494,
36005036902,2009,Y,Y,2247,0.142,2247,0.258,740,3.73,40,1128,0,1079,0,2207,0.9821984868713841,2207,319.07399999999996,1927.926,579.726,0.4801958166444148,0.017801513128615932,0,0.5020026702269693,0,0.9821984868713841,N,118,N,266,0.98,0.61,0,0.7,0.020000000000000018,2.360000000000002,115.64,71.98,0,82.6,0.11838006230529595,0.15945945945945947,0.0008903510095675007,Bronx,East Tremont,115,269,
36005037000,2009,Y,Y,2405,0.051,2405,0.096,787,3.62,89,1662,7,573,0,2316,0.962993762993763,2235,122.65499999999999,2282.345,230.88,0.23825363825363827,0.03700623700623701,0.0029106029106029108,0.6910602910602911,0,0.9293139293139293,N,49,N,147,0.94,0.43,0.02,0.57,0.06000000000000005,2.9400000000000026,46.059999999999995,21.07,0.98,27.929999999999996,0.061122661122661126,0.062261753494282084,0.000369722029396674,Bronx,Williamsbridge-Olinville,42,124,
36005037100,2009,Y,Y,4410,0.08199999999999999,4325,0.365,1750,3.46,0,1428,0,2923,0,0,0,4351,361.61999999999995,4048.38,1578.625,0.66281179138322,0,0,0.3238095238095238,0,0.9866213151927438,N,560,N,1093,0.98,0.63,0,0.42,0.020000000000000018,11.20000000000001,548.8,352.8,0,235.2,0.24784580498866213,0.32,0.004225394621676274,Bronx,East Tremont,200,485,
36005037200,2009,Y,Y,2118,0.051,2118,0.215,698,3.68,30,1197,227,624,0,2088,0.9858356940509915,1821,108.01799999999999,2009.982,455.37,0.29461756373937675,0.014164305949008499,0.10717658168083097,0.5651558073654391,0,0.8597733711048159,N,88,N,242,0.99,0.57,0,0.64,0.010000000000000009,0.8800000000000008,87.12,50.16,0,56.32,0.11425873465533522,0.12607449856733524,0.0006639905834062717,Bronx,Williamsbridge-Olinville,82,221,
36005037300,2009,Y,Y,4912,0.114,4912,0.371,1593,3.69,202,1416,0,3245,0,4710,0.9588762214983714,4661,559.9680000000001,4352.032,1822.352,0.6606270358306189,0.04112377850162866,0,0.28827361563517917,0,0.948900651465798,N,323,N,927,0.98,0.44,0.01,0.66,0.020000000000000018,6.460000000000006,316.54,142.12,3.23,213.18,0.1887214983713355,0.20276208411801633,0.0024371472550025653,Bronx,East Tremont,255,763,
36005037400,2009,Y,Y,3211,0.09,3153,0.28,1375,2.85,106,1380,62,1642,0,3105,0.9669884771099346,3022,288.99,2922.01,882.84,0.5113671753347867,0.0330115228900654,0.01930862659607599,0.42977265649330426,0,0.9411398318280909,N,115,N,295,0.97,0.43,0.01,0.61,0.030000000000000027,3.450000000000003,111.55,49.449999999999996,1.1500000000000001,70.14999999999999,0.09187169106197446,0.08363636363636363,0.0008677149669513778,Bronx,Williamsbridge-Olinville,91,226,
36005037501,2009,Y,Y,257,0.08199999999999999,257,0.47100000000000003,93,2.72,0,44,0,213,0,0,0,257,21.073999999999998,235.926,121.04700000000001,0.8287937743190662,0,0,0.17120622568093385,0,1,N,69,N,185,0.99,0.55,0.01,0.55,0.010000000000000009,0.6900000000000006,68.31,37.95,0.6900000000000001,37.95,0.7198443579766537,0.7419354838709677,0.0005206289801708266,Bronx,Claremont-Bathgate,38,107,
36005037502,2009,Y,Y,1614,0.12300000000000001,1550,0.376,514,3.45,160,462,0,992,0,1454,0.9008674101610905,1454,198.52200000000002,1415.478,582.8,0.6146220570012392,0.09913258983890955,0,0.2862453531598513,0,0.9008674101610905,N,135,N,308,0.99,0.52,0,0.55,0.010000000000000009,1.3500000000000012,133.65,70.2,0,74.25,0.19083023543990088,0.26264591439688717,0.0010186219177255305,Bronx,East Tremont,106,251,
36005037503,2009,Y,Y,2539,0.055,1846,0.5660000000000001,642,3.48,70,1139,0,1330,0,2469,0.9724300905868453,2469,139.645,2399.355,1044.836,0.5238282788499409,0.027569909413154785,0,0.4486018117369043,0,0.9724300905868453,N,62,N,166,0.98,0.5,0,0.65,0.020000000000000018,1.240000000000001,60.76,31,0,40.300000000000004,0.06538007089405277,0.09657320872274143,0.00046781154739987326,Bronx,East Tremont,54,151,
36005037600,2009,Y,Y,2754,0.10300000000000001,2692,0.23600000000000002,658,4.35,289,1685,0,780,0,2465,0.8950617283950617,2465,283.66200000000003,2470.3379999999997,635.312,0.28322440087145967,0.10493827160493827,0,0.611837327523602,0,0.8950617283950617,N,86,N,199,0.99,0.47,0,0.63,0.010000000000000009,0.8600000000000008,85.14,40.419999999999995,0,54.18,0.07225853304284677,0.13069908814589665,0.0006488998883288564,Bronx,Williamsbridge-Olinville,79,189,
36005037700,2009,Y,Y,2781,0.105,2781,0.315,1078,3.46,145,846,0,1738,0,2636,0.9478604818410644,2584,292.005,2488.995,876.015,0.6249550521395182,0.05213951815893563,0,0.3042071197411003,0,0.9291621718806184,N,223,N,532,0.99,0.46,0,0.63,0.010000000000000009,2.230000000000002,220.77,102.58,0,140.49,0.19129809421071556,0.20686456400742115,0.001682612501131802,Bronx,Claremont-Bathgate,149,387,
36005037800,2009,Y,Y,2781,0.052000000000000005,2759,0.132,1015,3.14,133,1679,6,915,0,2648,0.9521754764473211,2594,144.61200000000002,2636.388,364.18800000000005,0.3290183387270766,0.04782452355267889,0.002157497303128371,0.6037396619920892,0,0.9327580007191658,N,90,N,238,0.97,0.45,0.01,0.62,0.030000000000000027,2.7000000000000024,87.3,40.5,0.9,55.8,0.08558072635742539,0.08866995073891626,0.000679081278483687,Bronx,Williamsbridge-Olinville,66,172,
36005037900,2009,Y,Y,6389,0.152,6065,0.469,1670,4.1,0,3220,0,3162,0,0,0,6382,971.1279999999999,5417.872,2844.4849999999997,0.4949131319455314,0,0,0.5039912349350446,0,0.998904366880576,N,692,N,1866,0.98,0.6,0.01,0.55,0.020000000000000018,13.840000000000012,678.16,415.2,6.92,380.6,0.292064485835029,0.41437125748502995,0.005221380496785682,Bronx,Mount Hope,327,,
36005038000,2009,Y,Y,3941,0.092,3941,0.27899999999999997,1512,3.44,240,2884,112,545,0,3701,0.9391017508246637,3429,362.572,3578.428,1099.539,0.13828977416899263,0.06089824917533621,0.028419182948490232,0.7317939609236235,0,0.870083735092616,N,179,N,547,0.97,0.67,0,0.36,0.030000000000000027,5.3700000000000045,173.63,119.93,0,64.44,0.1387972595787871,0.11838624338624339,0.0013506172094286664,Bronx,Williamsbridge-Olinville,153,479,
36005038100,2009,Y,Y,6216,0.1,6177,0.341,2001,3.57,63,1341,141,4614,0,6153,0.9898648648648649,5955,621.6,5594.4,2106.357,0.7422779922779923,0.010135135135135136,0.022683397683397683,0.21573359073359075,0,0.958011583011583,N,368,N,853,0.98,0.38,0,0.74,0.020000000000000018,7.3600000000000065,360.64,139.84,0,272.32,0.13722651222651222,0.1839080459770115,0.002776687894244409,Bronx,Mount Hope,323,745,
36005038200,2009,Y,Y,2752,0.094,2752,0.121,859,3.98,217,2249,0,286,0,2535,0.9211482558139535,2535,258.688,2493.312,332.99199999999996,0.10392441860465117,0.07885174418604651,0,0.8172238372093024,0,0.9211482558139535,N,138,N,412,0.99,0.68,0.01,0.41,0.010000000000000009,1.3800000000000012,136.62,93.84,1.3800000000000001,56.58,0.14970930232558138,0.16065192083818394,0.0010412579603416533,Bronx,Williamsbridge-Olinville,115,333,
36005038300,2009,Y,Y,11004,0.10800000000000001,10910,0.433,3370,3.84,176,3671,0,6668,0,10828,0.9840058160668848,10339,1188.4320000000002,9815.568,4724.03,0.6059614685568884,0.01599418393311523,0,0.33360596146855687,0,0.9395674300254453,N,666,N,1708,0.99,0.55,0,0.55,0.010000000000000009,6.6600000000000055,659.34,366.3,0,366.3,0.15521628498727735,0.19762611275964392,0.005025201460779284,Bronx,Fordham South,617,,
36005038500,2009,Y,Y,4669,0.07200000000000001,4629,0.406,1318,3.9,124,1189,55,3301,0,4545,0.9734418505033198,4490,336.16800000000006,4332.832,1879.374,0.7070036410366245,0.02655814949668023,0.011779824373527523,0.2546583850931677,0,0.9616620261297922,N,292,N,827,0.96,0.48,0,0.59,0.040000000000000036,11.68000000000001,280.32,140.16,0,172.28,0.1771257228528593,0.22154779969650987,0.0022032414813026287,Bronx,Claremont-Bathgate,242,710,
36005038600,2009,Y,Y,7922,0.11,7827,0.127,2467,3.92,34,6037,0,1724,0,7888,0.9957081545064378,7761,871.42,7050.58,994.029,0.21762181267356728,0.004291845493562232,0,0.7620550366069174,0,0.9796768492804847,N,226,N,668,0.96,0.66,0,0.42,0.040000000000000036,9.040000000000008,216.95999999999998,149.16,0,94.92,0.08432214087351679,0.09160924199432509,0.001705248543747925,Bronx,Eastchester-Edenwald-Baychester,168,503,
36005038700,2009,Y,Y,3636,0.076,3636,0.375,1202,4.16,516,569,34,2480,0,3120,0.858085808580858,3049,276.336,3359.6639999999998,1363.5,0.682068206820682,0.1419141914191419,0.00935093509350935,0.15649064906490648,0,0.8385588558855885,N,217,N,511,0.95,0.44,0.01,0.6,0.050000000000000044,10.85000000000001,206.14999999999998,95.48,2.17,130.2,0.14053905390539054,0.1805324459234609,0.0016373404158995563,Bronx,Belmont,178,429,
36005038800,2009,Y,Y,2796,0.09300000000000001,2787,0.085,856,4.09,0,2421,0,348,0,0,0,2769,260.028,2535.9719999999998,236.895,0.12446351931330472,0,0,0.8658798283261803,0,0.990343347639485,N,61,N,193,0.98,0.67,0,0.34,0.020000000000000018,1.220000000000001,59.78,40.870000000000005,0,20.740000000000002,0.0690271816881259,0.07126168224299065,0.0004602661998611656,Bronx,Williamsbridge-Olinville,51,161,
36005038900,2009,Y,Y,4755,0.114,4755,0.431,1584,3.79,1166,492,11,2947,0,3589,0.7547844374342797,3439,542.07,4212.93,2049.4049999999997,0.6197686645636172,0.2452155625657203,0.00231335436382755,0.10347003154574133,0,0.7232386961093585,N,170,N,377,0.95,0.4,0,0.66,0.050000000000000044,8.500000000000007,161.5,68,0,112.2,0.07928496319663512,0.10732323232323232,0.0012827090815802976,Bronx,Belmont,145,336,
